,Content ID,Content Type,Category,Rxn Type,Datetime,Score
5219,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,heart,2020-12-27 12:41:05,60
5220,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,want,2020-12-10 22:55:51,70
5221,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,want,2020-06-21 01:54:59,70
5222,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,want,2020-11-06 23:01:17,70
5223,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,want,2021-03-03 14:16:41,70
5224,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,adore,2020-09-11 11:34:25,72
5225,88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,adore,2021-05-23 21:28:38,72
5226,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,disgust,2021-04-21 11:14:32,0
5227,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,disgust,2020-12-10 09:45:06,0
5228,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,dislike,2020-08-04 10:43:31,10
5229,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,dislike,2021-06-13 23:34:58,10
5230,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,scared,2021-03-07 19:53:48,15
5231,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,interested,2021-06-15 04:40:56,30
5232,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,interested,2020-09-05 05:15:46,30
5233,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,interested,2020-07-10 08:51:38,30
5234,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,peeking,2020-12-18 05:38:59,35
5235,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,peeking,2020-11-18 01:31:14,35
5236,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,peeking,2020-11-17 15:44:43,35
5237,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,peeking,2021-01-05 01:14:02,35
5238,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,peeking,2020-11-01 21:04:47,35
5239,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,cherish,2020-06-26 20:16:56,70
5240,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,cherish,2020-09-12 17:23:50,70
5241,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,cherish,2021-04-01 09:09:40,70
5242,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,hate,2021-05-24 02:48:13,5
5243,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,love,2020-11-30 12:30:52,65
5244,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,love,2021-01-27 13:24:41,65
5245,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,indifferent,2021-02-01 05:00:05,20
5246,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,indifferent,2021-01-08 03:18:35,20
5247,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,indifferent,2021-06-06 05:01:57,20
5248,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,worried,2020-07-29 11:32:25,12
5249,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,worried,2021-01-05 17:25:37,12
5250,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-04-18 20:49:20,50
5251,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-01-31 03:21:25,50
5252,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-04-23 07:41:57,50
5253,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,like,2021-03-11 14:28:53,50
5254,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,heart,2020-07-15 06:10:01,60
5255,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,want,2020-09-25 01:46:45,70
5256,05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,adore,2020-10-31 12:35:29,72
5257,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,disgust,2021-04-09 23:51:51,0
5258,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,dislike,2020-06-28 15:27:41,10
5259,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,dislike,2020-08-14 22:02:56,10
5260,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,dislike,2021-06-05 23:40:33,10
5261,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,scared,2020-11-18 00:44:26,15
5262,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,scared,2021-05-19 15:42:14,15
5263,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,interested,2021-02-14 15:36:45,30
5264,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,peeking,2021-05-30 18:28:42,35
5265,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,peeking,2020-09-03 09:46:31,35
5266,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,cherish,2021-03-06 04:30:26,70
5267,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,hate,2021-05-11 18:51:54,5
5268,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,hate,2021-02-26 00:31:12,5
5269,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,love,2021-01-10 04:26:42,65
5270,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,love,2021-01-08 04:57:14,65
5271,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,love,2021-01-17 08:55:07,65
5272,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,super love,2021-05-25 16:26:50,75
5273,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,super love,2020-11-13 18:40:51,75
5274,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,intrigued,2020-06-26 00:20:46,45
5275,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,worried,2021-02-28 19:16:32,12
5276,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,worried,2021-05-28 12:10:12,12
5277,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,like,2020-11-17 05:47:11,50
5278,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,heart,2020-07-02 00:21:54,60
5279,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,heart,2020-09-14 11:48:07,60
5280,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,heart,2021-03-02 07:30:37,60
5281,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,want,2021-04-08 07:18:44,70
5282,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,want,2021-04-24 12:43:02,70
5283,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,adore,2020-07-07 03:00:35,72
5284,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,adore,2021-06-15 06:59:33,72
5285,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,GIF,animals,adore,2021-04-28 22:10:54,72
5286,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,disgust,2021-05-13 02:18:33,0
5287,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,dislike,2020-11-30 02:54:58,10
5288,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,dislike,2020-11-04 06:55:16,10
5289,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,dislike,2020-11-17 08:03:32,10
5290,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,scared,2020-12-17 12:17:20,15
5291,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,scared,2021-03-06 19:55:08,15
5292,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,scared,2020-11-29 14:40:45,15
5293,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,interested,2021-03-13 12:29:58,30
5294,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,peeking,2020-11-17 23:57:29,35
5295,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,peeking,2021-02-05 16:11:41,35
5296,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,peeking,2020-09-29 00:44:10,35
5297,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,peeking,2021-04-08 04:54:26,35
5298,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,peeking,2020-11-27 05:09:07,35
5299,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,hate,2021-04-24 19:27:01,5
5300,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,hate,2020-09-18 14:28:09,5
5301,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,hate,2021-05-06 17:19:22,5
5302,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,love,2020-08-31 04:10:52,65
5303,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,indifferent,2021-04-25 15:49:08,20
5304,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,indifferent,2020-08-11 15:56:36,20
5305,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,super love,2020-10-24 23:03:15,75
5306,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,intrigued,2020-10-02 13:44:21,45
5307,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,like,2021-02-13 20:25:52,50
5308,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,like,2020-11-23 19:08:13,50
5309,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,heart,2020-12-21 04:32:04,60
5310,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,heart,2021-03-11 21:41:23,60
5311,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,want,2020-09-17 09:14:14,70
5312,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,want,2020-11-23 06:29:57,70
5313,8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,adore,2021-06-01 09:20:49,72
5314,58059956-4cde-4671-9baf-904851731540,audio,education,dislike,2020-11-10 18:05:42,10
5315,58059956-4cde-4671-9baf-904851731540,audio,education,dislike,2020-10-11 11:39:10,10
5316,58059956-4cde-4671-9baf-904851731540,audio,education,interested,2021-04-22 20:20:31,30
5317,58059956-4cde-4671-9baf-904851731540,audio,education,interested,2021-02-15 04:17:21,30
5318,58059956-4cde-4671-9baf-904851731540,audio,education,interested,2020-11-15 18:03:16,30
5319,58059956-4cde-4671-9baf-904851731540,audio,education,peeking,2020-09-25 20:16:13,35
5320,58059956-4cde-4671-9baf-904851731540,audio,education,love,2021-04-10 20:07:29,65
5321,58059956-4cde-4671-9baf-904851731540,audio,education,super love,2021-02-28 05:08:51,75
5322,58059956-4cde-4671-9baf-904851731540,audio,education,intrigued,2020-09-28 14:45:46,45
5323,58059956-4cde-4671-9baf-904851731540,audio,education,worried,2020-08-25 21:57:13,12
5324,58059956-4cde-4671-9baf-904851731540,audio,education,worried,2021-04-10 01:58:43,12
5325,58059956-4cde-4671-9baf-904851731540,audio,education,adore,2021-01-12 11:08:47,72
5326,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,dislike,2020-11-21 09:38:02,10
5327,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,scared,2020-11-10 14:11:58,15
5328,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,peeking,2020-11-05 17:56:11,35
5329,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,peeking,2021-06-02 20:44:57,35
5330,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,peeking,2020-07-31 12:20:46,35
5331,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,love,2020-11-01 07:16:21,65
5332,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,indifferent,2021-06-08 11:48:17,20
5333,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,want,2020-07-19 09:41:15,70
5334,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,adore,2020-12-25 23:55:08,72
5335,a429d355-8983-40a4-aa2b-c3f47acd5499,photo,veganism,adore,2020-12-20 15:29:44,72
5336,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,disgust,2020-10-27 20:22:24,0
5337,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,dislike,2021-01-16 04:09:02,10
5338,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,scared,2021-05-10 23:45:01,15
5339,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,interested,2021-05-28 11:07:19,30
5340,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,peeking,2020-11-03 13:15:25,35
5341,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,peeking,2021-01-29 21:01:44,35
5342,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,hate,2020-08-03 10:15:48,5
5343,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,hate,2021-05-30 02:16:45,5
5344,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,hate,2020-08-23 14:32:35,5
5345,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,hate,2020-08-22 04:52:34,5
5346,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,love,2020-07-09 23:28:09,65
5347,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,super love,2020-06-21 23:19:37,75
5348,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,super love,2020-08-02 08:24:14,75
5349,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,super love,2020-06-26 19:01:23,75
5350,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,worried,2020-11-16 13:31:11,12
5351,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,worried,2021-01-18 20:42:16,12
5352,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,worried,2020-12-03 03:18:47,12
5353,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,like,2021-05-15 08:11:15,50
5354,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,like,2021-04-21 10:19:25,50
5355,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,like,2021-03-27 08:48:02,50
5356,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,heart,2021-05-03 04:54:02,60
5357,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,want,2021-04-16 20:29:14,70
5358,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,adore,2020-07-13 22:31:53,72
5359,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,adore,2020-11-22 21:51:12,72
5360,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,adore,2020-12-23 07:50:30,72
5361,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,GIF,veganism,adore,2020-08-11 14:40:07,72
5362,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,disgust,2021-03-11 18:34:59,0
5363,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,disgust,2021-01-27 05:17:52,0
5364,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,scared,2020-10-14 16:39:49,15
5365,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,scared,2020-10-11 15:33:53,15
5366,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,interested,2021-01-06 20:53:24,30
5367,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,interested,2020-07-27 13:30:00,30
5368,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,interested,2021-01-01 17:50:32,30
5369,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,interested,2020-11-14 08:30:02,30
5370,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,peeking,2020-10-29 16:15:43,35
5371,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,peeking,2021-01-12 18:37:09,35
5372,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,hate,2020-08-15 14:52:28,5
5373,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,hate,2021-01-06 16:37:08,5
5374,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,love,2020-12-28 09:05:06,65
5375,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,love,2021-01-21 11:56:49,65
5376,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,love,2021-01-19 02:47:28,65
5377,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,indifferent,2020-10-05 09:03:46,20
5378,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,super love,2020-11-20 05:29:36,75
5379,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,super love,2020-11-18 18:25:56,75
5380,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,intrigued,2021-01-17 03:44:27,45
5381,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,worried,2020-09-27 21:43:48,12
5382,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,worried,2020-11-08 02:26:01,12
5383,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,worried,2020-07-26 11:03:04,12
5384,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,like,2020-07-10 16:42:13,50
5385,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,heart,2020-09-17 06:59:22,60
5386,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,heart,2021-04-15 01:48:44,60
5387,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,heart,2021-02-07 03:31:10,60
5388,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,want,2021-05-31 19:55:42,70
5389,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,adore,2020-09-16 12:31:27,72
5390,429632b9-88c0-4163-a7ed-4272a04f7838,audio,Animals,adore,2021-05-10 19:01:47,72
5391,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,disgust,2021-04-30 22:43:17,0
5392,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,disgust,2021-05-05 22:14:38,0
5393,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,dislike,2021-04-06 17:49:49,10
5394,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,scared,2021-02-11 00:33:11,15
5395,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,scared,2021-06-09 22:33:40,15
5396,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,cherish,2020-09-06 17:09:17,70
5397,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,cherish,2020-12-09 09:34:00,70
5398,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,hate,2021-05-20 08:40:37,5
5399,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,hate,2021-05-31 04:49:59,5
5400,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,hate,2020-12-21 05:25:56,5
5401,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,hate,2020-10-18 08:05:18,5
5402,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,indifferent,2020-09-05 09:43:43,20
5403,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,super love,2020-10-12 13:24:00,75
5404,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,intrigued,2021-05-17 13:12:15,45
5405,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,worried,2020-11-26 11:30:15,12
5406,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,like,2020-09-17 04:02:58,50
5407,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,like,2020-09-28 09:08:03,50
5408,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,heart,2021-02-24 20:16:14,60
5409,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,heart,2021-02-04 18:41:19,60
5410,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,want,2021-02-25 09:56:33,70
5411,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,want,2020-07-30 00:52:52,70
5412,281054fd-2b89-4191-92ae-98e1bc0ed51b,video,fitness,want,2021-02-21 21:47:57,70
5413,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,dislike,2020-07-28 16:26:25,10
5414,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,scared,2020-06-25 05:27:03,15
5415,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,scared,2021-03-24 11:24:53,15
5416,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,scared,2020-11-06 15:24:26,15
5417,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,interested,2020-10-05 15:01:54,30
5418,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,interested,2020-11-20 17:00:45,30
5419,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,interested,2020-12-13 08:21:45,30
5420,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,peeking,2020-08-17 04:42:57,35
5421,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,cherish,2021-03-15 21:47:31,70
5422,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,cherish,2021-02-13 15:10:29,70
5423,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,cherish,2020-11-20 17:54:59,70
5424,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,hate,2021-01-19 20:00:45,5
5425,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,hate,2021-02-22 07:22:03,5
5426,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,love,2021-05-25 11:03:13,65
5427,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,indifferent,2021-05-24 20:20:17,20
5428,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,super love,2021-01-23 05:34:29,75
5429,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,super love,2021-05-30 23:10:12,75
5430,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,super love,2020-11-28 23:14:48,75
5431,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,intrigued,2021-05-13 17:43:42,45
5432,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,intrigued,2020-12-12 17:56:49,45
5433,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,worried,2021-02-01 03:16:00,12
5434,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,worried,2021-02-11 22:54:10,12
5435,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,like,2021-02-24 01:15:28,50
5436,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,like,2021-01-06 10:19:45,50
5437,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,heart,2020-07-09 05:29:30,60
5438,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,heart,2020-11-18 08:00:09,60
5439,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,adore,2020-08-29 18:57:06,72
5440,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,GIF,education,adore,2020-12-17 23:46:00,72
5441,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,disgust,2020-06-29 22:39:06,0
5442,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,disgust,2020-07-25 06:16:28,0
5443,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,disgust,2020-08-31 13:16:49,0
5444,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,disgust,2021-03-04 01:09:50,0
5445,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,disgust,2021-06-05 05:37:06,0
5446,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,dislike,2021-01-19 08:45:07,10
5447,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,dislike,2020-07-20 03:03:06,10
5448,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,dislike,2021-01-10 17:52:55,10
5449,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,peeking,2020-12-19 10:36:57,35
5450,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,cherish,2020-06-25 03:18:09,70
5451,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,hate,2021-02-18 02:02:29,5
5452,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,love,2020-06-20 09:49:11,65
5453,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,indifferent,2021-02-09 04:10:58,20
5454,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,super love,2021-04-05 14:28:31,75
5455,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,worried,2021-04-11 06:53:10,12
5456,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,worried,2021-01-26 23:04:14,12
5457,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,like,2020-08-17 14:51:08,50
5458,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,want,2020-07-17 08:55:48,70
5459,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,want,2020-12-29 18:42:02,70
5460,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,adore,2020-09-07 23:57:02,72
5461,8ef185a2-8910-41f5-a109-95c925ebffa0,photo,public speaking,adore,2020-11-10 17:20:16,72
5462,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,disgust,2020-12-21 08:24:42,0
5463,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,disgust,2021-02-26 22:39:41,0
5464,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,dislike,2020-07-29 20:07:27,10
5465,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,dislike,2021-05-15 02:35:09,10
5466,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,dislike,2020-07-16 08:29:43,10
5467,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,scared,2020-07-14 02:35:21,15
5468,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,scared,2020-09-02 06:16:18,15
5469,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,scared,2021-03-01 19:33:09,15
5470,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,scared,2021-03-10 21:48:34,15
5471,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,scared,2021-01-21 05:50:41,15
5472,839d117b-c764-4930-99f2-a6e4d1b47790,GIF,cooking,interested,2020-07-05 04:36:23,30
